Indiana Wesleyan University-Marion,70,
Fashion Institute of Technology,70,
The University of West Florida,70,
CUNY Queens College,70,
SUNY at Purchase College,70,
Averett University-Non-Traditional Programs,70,
California State University-Dominguez Hills,70,
California State University-Fullerton,70,
University of Alaska Southeast,70,
University of Louisiana at Lafayette,70,
Northern Illinois University,70,
SUNY College at Oswego,70,
SUNY College at Brockport,70,
Florida Gulf Coast University,70,
University of Memphis,70,
Rutgers University-Camden,70,
Eastern Connecticut State University,70,
Minnesota State University Moorhead,70,
Florida Atlantic University,70,
Central Connecticut State University,70,
University of Southern Mississippi,70,
University of Colorado Denver Anschutz Medical Campus,70,
Coastal Carolina University,70,
Ball State University,70,
SUNY at Fredonia,70,
Stephen F Austin State University,70,
Louisiana Tech University,70,
McNeese State University,70,
Texas A & M University-Corpus Christi,70,
University of Houston-Clear Lake,70,
University of Michigan-Dearborn,70,
University of Michigan-Flint,70,
University of Illinois at Springfield,70,
Rutgers University-Newark,70,
Salisbury University,70,
Henderson State University,70,
University of Minnesota-Rochester,70,
The University of Tennessee-Martin,70,
Western Connecticut State University,70,
Tennessee Technological University,70,
California State University-Bakersfield,70,
Winthrop University,70,
Middle Tennessee State University,70,
The University of Texas at Tyler,70,
Millersville University of Pennsylvania,70,
The University of Texas at Arlington,70,
Central Michigan University,70,
Sam Houston State University,70,
Pennsylvania State University-Penn State Shenango,70,
Southern Utah University,70,
University of Rhode Island,70,
Eastern Michigan University,70,
Oregon Institute of Technology,70,
Towson University,70,
Longwood University,70,
Indiana University-Purdue University-Indianapolis,70,
Northwest Missouri State University,70,
University of Pittsburgh-Johnstown,70,
Angelo State University,70,
University of Pittsburgh-Greensburg,70,
Saginaw Valley State University,70,
University of Massachusetts-Dartmouth,70,
University of Louisiana at Monroe,70,
University of Minnesota-Duluth,70,
Southern Illinois University-Carbondale,70,
Arizona State University-Downtown Phoenix,70,
Stockton University,70,
Massachusetts College of Liberal Arts,70,
Augusta University,70,
Bloomsburg University of Pennsylvania,70,
Ferris State University,70,
SUNY College of Agriculture and Technology at Cobleskill,70,
The University of Tennessee-Chattanooga,70,
Plymouth State University,70,
University of Wisconsin-Platteville,70,
Massachusetts Maritime Academy,70,
Radford University,70,
Grand Valley State University,70,
Boise State University,70,
Pennsylvania State University-Penn State Hazleton,70,
Pennsylvania State University-Penn State Abington,70,
University of Northern Iowa,70,
Pennsylvania State University-Penn State New Kensington,70,
Dakota State University,70,
Nicholls State University,70,
University of Nevada-Las Vegas,70,
University of Nevada-Reno,70,
Southeast Missouri State University,70,
University of North Dakota,70,
Missouri State University-Springfield,70,
Pennsylvania State University-Penn State Harrisburg,70,
Old Dominion University,70,
Murray State University,70,
Texas Woman's University,70,
Pennsylvania State University-Penn State Beaver,70,
Wichita State University,70,
Eastern Kentucky University,70,
Oakland University,70,
University of Nebraska at Omaha,70,
Pennsylvania State University-Penn State Lehigh Valley,70,
Pennsylvania State University-Penn State Erie-Behrend College,70,
Austin Peay State University,70,
Portland State University,70,
Marshall University,70,
Pennsylvania State University-Penn State Altoona,70,
University of Maine,70,
University of Central Arkansas,70,
University of Northern Colorado,70,
South Dakota State University,70,
East Tennessee State University,70,
Dickinson State University,70,
Western State Colorado University,70,
Fort Lewis College,70,
University of Colorado Colorado Springs,70,
Missouri Southern State University,70,
University of Wyoming,70,
Southern University and A & M College,70,
Southwestern Assemblies of God University,70,
Fort Valley State University,70,
Florida Agricultural and Mechanical University,70,
Hope International University,70,
CUNY Lehman College,70,
Oakland City University,70,
Louisiana State University-Alexandria,70,
Washington Adventist University,70,
CUNY John Jay College of Criminal Justice,70,
California State University-Monterey Bay,70,
Nebraska Methodist College of Nursing & Allied Health,70,
Huston-Tillotson University,70,
Sterling College,70,
University of Maryland Eastern Shore,70,
Kentucky Christian University,70,
Memphis College of Art,70,
Coppin State University,70,
Delaware State University,70,
Clayton  State University,70,
Virginia Union University,70,
CUNY York College,70,
Southwestern Christian University,70,
Bowie State University,70,
Governors State University,70,
Alderson Broaddus University,70,
Marygrove College,70,
Stillman College,70,
University of Arkansas at Pine Bluff,70,
Central State University,70,
Warner University,70,
The College of New Rochelle,70,
Northwestern Oklahoma State University,70,
Grambling State University,70,
Southern Virginia University,70,
Faulkner University,70,
Southeastern University,70,
Alabama State University,70,
Finlandia University,70,
Texas A & M University-Commerce,70,
Pacific Union College,70,
Brescia University,70,
Cleary University,70,
Rust College,70,
Eastern Illinois University,70,
Limestone College,70,
Livingstone College,70,
McMurry University,70,
University of Houston-Victoria,70,
California State University-Northridge,70,
Oakwood University,70,
Graceland University-Lamoni,70,
Holy Names University,70,
University of Science and Arts of Oklahoma,70,
Shaw University,70,
Cumberland University,70,
Kentucky State University,70,
University of Baltimore,70,
University of Saint Mary,70,
Albany State University,70,
Webber International University,70,
Purdue University-North Central Campus,70,
Southwestern Adventist University,70,
Methodist College,70,
Lane College,70,
Spalding University,70,
Tarleton State University,70,
York College,70,
Davis & Elkins College,70,
Bacone College,70,
Maharishi University of Management,70,
Savannah State University,70,
Iowa Wesleyan University,70,
East Texas Baptist University,70,
Missouri Baptist University,70,
SUNY College of Technology at Delhi,70,
King University,70,
Sierra Nevada College,70,
Texas Southern University,70,
MidAmerica Nazarene University,70,
California State University-San Marcos,70,
University of Charleston,70,
Monmouth College,70,
Simpson University,70,
Ohio Dominican University,70,
Daemen College,70,
University of Pittsburgh-Bradford,70,
West Virginia University Institute of Technology,70,
Chatham University,70,
Texas A & M International University,70,
Jacksonville State University,70,
University of West Alabama,70,
Columbus State University,70,
San Diego Christian College,70,
Olivet College,70,
California State University-Fresno,70,
Baptist Memorial College of Health Sciences,70,
Central Christian College of Kansas,70,
Blackburn College,70,
Our Lady of the Lake College,70,
St Thomas University,70,
Crown College,70,
Southwest Minnesota State University,70,
Columbia College-Hollywood,70,
Gordon State College,70,
University of South Carolina-Upstate,70,
Kansas Wesleyan University,70,
Our Lady of the Lake University,70,
Concordia University-Portland,70,
Methodist University,70,
Silver Lake College of the Holy Family,70,
Friends University,70,
Southern Wesleyan University,70,
Mayville State University,70,
Lakeland University,70,
Upper Iowa University,70,
University of North Alabama,70,
Tabor College,70,
Bethel College-North Newton,70,
Texas A&M University-Texarkana,70,
MacMurray College,70,
St Andrews University,70,
Goddard College,70,
Mount Mary University,70,
Averett University,70,
The Christ College of Nursing and Health Sciences,70,
University of Great Falls,70,
Huntingdon College,70,
Grace University,70,
Morningside College,70,
Chowan University,70,
Rochester College,70,
Pennsylvania College of Health Sciences,70,
Moore College of Art and Design,70,
Kentucky Wesleyan College,70,
Concordia University-Saint Paul,70,
Eastern New Mexico University-Main Campus,70,
Mercy College of Ohio,70,
Edward Waters College,70,
Wilson College,70,
East Central University,70,
University of Bridgeport,70,
Greenville College,70,
Chicago State University,70,
SUNY Farmingdale,70,
Goldey-Beacom College,70,
Culver-Stockton College,70,
California State University-San Bernardino,70,
Defiance College,70,
Mount Aloysius College,70,
Coker College,70,
William Penn University,70,
Purdue University-Calumet Campus,70,
University of West Georgia,70,
New Mexico State University-Main Campus,70,
Newberry College,70,
Cornish College of the Arts,70,
Winona State University,70,
Minot State University,70,
Bay Path University,70,
West Texas A & M University,70,
Hodges University,70,
Indiana University-East,70,
Morgan State University,70,
Midway University,70,
College of Saint Mary,70,
Wesley College,70,
Concordia University-Ann Arbor,70,
Williams Baptist College,70,
Milwaukee Institute of Art & Design,70,
Central Methodist University-College of Liberal Arts and Sciences,70,
Midland University,70,
Tennessee Wesleyan University,70,
Francis Marion University,70,
Bloomfield College,70,
Barry University,70,
Hannibal-LaGrange University,70,
Lander University,70,
Southern Vermont College,70,
Northwestern State University of Louisiana,70,
Touro College,70,
University of Mobile,70,
Central Baptist College,70,
Lincoln College,70,
Arizona State University-Skysong,70,
Rocky Mountain College,70,
Minnesota State University-Mankato,70,
Viterbo University,70,
Frostburg State University,70,
Embry-Riddle Aeronautical University-Worldwide,70,
William Peace University,70,
Lake Erie College,70,
Carson-Newman University,70,
Jackson State University,70,
Southern Connecticut State University,70,
Ohio Valley University,70,
Saint Ambrose University,70,
Buena Vista University,70,
California State University-Los Angeles,70,
Bethany College,70,
Metropolitan State University of Denver,70,
Arkansas Tech University,70,
The University of Texas Rio Grande Valley,70,
Hastings College,70,
California Baptist University,70,
SUNY Buffalo State,70,
Bemidji State University,70,
St Francis College,70,
Chestnut Hill College,70,
Bethany College,70,
Mount Marty College,70,
Framingham State University,70,
California College of the Arts,70,
Fairmont State University,70,
University of South Carolina-Beaufort,70,
Valdosta State University,70,
California State University-Chico,70,
Abraham Baldwin Agricultural College,70,
University of the Southwest,70,
Georgetown College,70,
Montclair State University,70,
Gallaudet University,70,
Eastern Nazarene College,70,
Quincy University,70,
College of Saint Elizabeth,70,
Bethel University,70,
North Carolina Central University,70,
University of South Carolina-Aiken,70,
Northwood University,70,
Dunwoody College of Technology,70,
Union College (KY),70,
Maranatha Baptist University,70,
McKendree University,70,
University of Minnesota-Crookston,70,
University of North Texas at Dallas,70,
Georgia Southwestern State University,70,
San Francisco State University,70,
California State University Maritime Academy,70,
Mount Ida College,70,
Delaware Valley University,70,
Fisher College,70,
Holy Family University,70,
SUNY College at Old Westbury,70,
Rosemont College,70,
University of Hawaii at Hilo,70,
Southern Arkansas University Main Campus,70,
Indiana University-Kokomo,70,
Indiana Institute of Technology,70,
Medaille College,70,
American International College,70,
Glenville State College,70,
Slippery Rock University of Pennsylvania,70,
Saint Leo University,70,
California State University-East Bay,70,
Campbellsville University,70,
William Woods University,70,
Vanguard University of Southern California,70,
Worcester State University,70,
Rivier University,70,
Middle Georgia State University,70,
Embry-Riddle Aeronautical University-Daytona Beach,70,
University of the Cumberlands,70,
Northeastern Illinois University,70,
Concordia College-New York,70,
Cabrini University,70,
West Liberty University,70,
Siena Heights University,70,
SUNY College at Potsdam,70,
California State University-Sacramento,70,
SUNY College of Technology at Alfred,70,
Ferrum College,70,
Louisiana College,70,
Dakota Wesleyan University,70,
Oklahoma Wesleyan University,70,
Malone University,70,
The University of Findlay,70,
Saint Mary-of-the-Woods College,70,
Shawnee State University,70,
Salem State University,70,
California State University-Channel Islands,70,
Thiel College,70,
Saint Peter's University,70,
California State University-Stanislaus,70,
Everglades University,70,
Tusculum College,70,
Kean University,70,
Pine Manor College,70,
Georgian Court University,70,
Midwestern State University,70,
Alvernia University,70,
CUNY New York City College of Technology,70,
University of Central Missouri,70,
Fitchburg State University,70,
Rhode Island College,70,
University of Central Oklahoma,70,
University of North Georgia,70,
Saint Xavier University,70,
Madonna University,70,
Dominican College of Blauvelt,70,
Pennsylvania State University-Penn State Schuylkill,70,
Tiffin University,70,
William Paterson University of New Jersey,70,
University of Dubuque,70,
Indiana University-Northwest,70,
Northern Michigan University,70,
Lasell College,70,
Nevada State College,70,
Southeastern Baptist Theological Seminary,70,
Lamar University,70,
Sonoma State University,70,
Adventist University of Health Sciences,70,
Embry-Riddle Aeronautical University-Prescott,70,
National Louis University,70,
Auburn University at Montgomery,70,
Fairleigh Dickinson University-Metropolitan Campus,70,
Saint Josephs College,70,
Keuka College,70,
Indiana University-South Bend,70,
Humboldt State University,70,
Marian University,70,
West Virginia Wesleyan College,70,
Southeastern Oklahoma State University,70,
Morrisville State College,70,
Pennsylvania State University-Penn State Mont Alto,70,
Walsh University,70,
Mercy College,70,
The University of Virginia's College at Wise,70,
Westfield State University,70,
Northern Arizona University,70,
Davenport University,70,
Alcorn State University,70,
Green Mountain College,70,
Felician University,70,
University of Valley Forge,70,
Voorhees College,70,
St. Thomas Aquinas College,70,
Heidelberg University,70,
Pennsylvania State University-Penn State Worthington Scranton,70,
Black Hills State University,70,
Kutztown University of Pennsylvania,70,
Pennsylvania State University-Penn State Fayette- Eberly,70,
Alverno College,70,
University of Southern Maine,70,
Armstrong State University (Part of Georgia Southern),70,
University of Maine at Farmington,70,
Grace Bible College,70,
D'Youville College,70,
Bridgewater State University,70,
School of the Museum of Fine Arts at Tufts University,70,
Brandman University,70,
Hilbert College,70,
Concord University,70,
Northern State University,70,
Franklin Pierce University,70,
Johnson & Wales University-North Miami,70,
The University of Texas of the Permian Basin,70,
University of Maine at Fort Kent,70,
Cardinal Stritch University,70,
Lynn University,70,
Johnson & Wales University-Charlotte,70,
Utica College,70,
Paul Smiths College of Arts and Science,70,
Elmira College,70,
Texas A & M University-Kingsville,70,
Keene State College,70,
SUNY College of Technology at Canton,70,
Pennsylvania State University-Penn State Brandywine,70,
Newbury College,70,
Anna Maria College,70,
Colorado Mesa University,70,
Pennsylvania State University-Penn State Wilkes-Barre,70,
University of Houston-Downtown,70,
Pennsylvania State University-Penn State York,70,
Bluefield State College,70,
East Stroudsburg University of Pennsylvania,70,
Concordia University-Texas,70,
Nichols College,70,
Wheelock College,70,
Indiana University-Southeast,70,
Mississippi Valley State University,70,
Park University,70,
Bluefield College,70,
The College of Idaho,70,
New Jersey City University,70,
University of Nebraska at Kearney,70,
Saint Cloud State University,70,
Johnson & Wales University-Denver,70,
Norfolk State University,70,
Morehead State University,70,
Pennsylvania State University-Penn State Greater Allegheny,70,
Indiana State University,70,
South Carolina State University,70,
Maine College of Art,70,
Haskell Indian Nations University,70,
Hartwick College,70,
Wilmington College,70,
University of Maine at Presque Isle,70,
University of the Ozarks,70,
Pennsylvania State University-Penn State Berks,70,
Colby-Sawyer College,70,
Columbia College,70,
Lincoln University,70,
Southeastern Louisiana University,70,
Pittsburg State University,70,
Alabama A & M University,70,
Emporia State University,70,
LIU Brooklyn,70,
Mansfield University of Pennsylvania,70,
Mitchell College,70,
University of Saint Joseph,70,
Howard Payne University,70,
Aurora University,70,
Lock Haven University,70,
Vermont Technical College,70,
Columbia College Chicago,70,
Shippensburg University of Pennsylvania,70,
Johnson & Wales University-Providence,70,
Trinity Washington University,70,
Louisiana State University-Shreveport,70,
Curry College,70,
Dean College,70,
Southern Illinois University-Edwardsville,70,
Lourdes University,70,
Delta State University,70,
Fontbonne University,70,
Southwest Baptist University,70,
University of Arkansas at Little Rock,70,
Cazenovia College,70,
Mount Saint Mary College,70,
Virginia Wesleyan College,70,
Notre Dame College,70,
Marymount University,70,
Fort Hays State University,70,
Lake Superior State University,70,
Schreiner University,70,
Gwynedd Mercy University,70,
Southwestern Oklahoma State University,70,
Troy University,70,
Urbana University,70,
University of Southern Indiana,70,
Shepherd University,70,
Southwestern College,70,
Sul Ross State University,70,
La Roche College,70,
Wells College,70,
San Francisco Art Institute,70,
College of Mount Saint Vincent,70,
Unity College,70,
Indiana University-Purdue University-Fort Wayne,70,
Waynesburg University,70,
Neumann University,70,
Northeastern State University,70,
Pacific Northwest College of Art,70,
Western Kentucky University,70,
Clarion University of Pennsylvania,70,
North Park University,70,
Culinary Institute of America,70,
Virginia State University,70,
Johnson State College,70,
College of Coastal Georgia,70,
Edinboro University of Pennsylvania,70,
Castleton University,70,
West Virginia State University,70,
Colorado State University-Pueblo,70,
California University of Pennsylvania,70,
Grand View University,70,
Notre Dame de Namur University,70,
University of Saint Francis-Fort Wayne,70,
Blue Mountain College,70,
Regis College,70,
Lewis-Clark State College,70,
Belmont Abbey College,70,
Bennett College,70,
Keystone College,70,
Valley City State University,70,
Lyndon State College,70,
CUNY Medgar Evers College,70,
Presentation College,70,
Adams State University,70,
Mississippi University for Women,70,
Wright State University-Lake Campus,70,
New England College,70,
College of Staten Island CUNY,70,
Mary Baldwin University,70,
Nyack College,70,
Wayland Baptist University,70,
The University of Texas at El Paso,70,
Metropolitan State University,70,
Marylhurst University,70,
Le Moyne-Owen College,70,
Naropa University,70,
University of Pikeville,70,
Saint Anthony College of Nursing,70,
Montana State University-Northern,70,
Washburn University,70,
Missouri Western State University,70,
California Institute of Integral Studies,70,
Golden Gate University-San Francisco,70,
Boston Architectural College,70,
Cambridge College,70,
Montserrat College of Art,70,
Lincoln University,70,
Columbia College,70,
MGH Institute of Health Professions,70,
Harris-Stowe State University,70,
Barnes-Jewish College Goldfarb School of Nursing,70,
Saint Luke's College of Health Sciences,70,
Antioch University-Los Angeles,70,
Allen College,70,
SUNY Empire State College,70,
University of Maryland-University College,70,
Utah Valley University,70,
Weber State University,70,
Georgia Gwinnett College,70,
Dixie State University,70,
National University,70,
University of Arkansas-Fort Smith,70,
Idaho State University,70,
Chadron State College,70,
Dalton State College,70,
Texas A & M University-Central Texas,70,
Tennessee State University,70,
Athens State University,70,
Montana State University-Billings,70,
Miles College,70,
Talladega College,70,
Marymount California University,70,
Palo Alto University,70,
Pacific Oaks College,70,
Albertus Magnus College,70,
Western New Mexico University,70,
Everest University-Pompano Beach,70,
Ottawa University-Online,70,
American Academy of Art,70,
East-West University,70,
University of Arkansas at Monticello,70,
Colorado Christian University,70,
Lindsey Wilson College,70,
Ohio State University-Newark Campus,70,
University of Maine at Machias,70,
Calumet College of Saint Joseph,70,
University of the District of Columbia,70,
Thomas College,70,
Benedictine University,70,
University of Maine at Augusta,70,
New Mexico Highlands University,70,
Southern Nazarene University,70,
Southern Adventist University,70,
Ohio State University-Lima Campus,70,
Briar Cliff University,70,
The University of Montana-Western,70,
Peru State College,70,
Wayne State College,70,
Walsh College of Accountancy and Business Administration,70,
Northwestern Health Sciences University,70,
University of Rio Grande,70,
Martin Methodist College,70,
Ottawa University-Phoenix,70,
Vaughn College of Aeronautics and Technology,70,
Boricua College,70,
Langston University,70,
University of Cincinnati-Clermont College,70,
Ohio State University-Mansfield Campus,70,
Ohio State University-Marion Campus,70,
Ottawa University-Kansas City,70,
Cincinnati College of Mortuary Science,70,
Granite State College,70,
Cameron University,70,
Oklahoma State University Institute of Technology,70,
Oklahoma Panhandle State University,70,
Cheyney University of Pennsylvania,70,
Bellevue University,70,
Mid-America Christian University,70,
Doane University,70,
Colorado Mountain College,70,
Charter Oak State College,70,
Chipola College,70,
Daytona State College,70,
Florida SouthWestern State College,70,
Florida State College at Jacksonville,70,
Indian River State College,70,
Northwest Florida State College,70,
Polk State College,70,
St Petersburg College,70,
John F. Kennedy University,70,
Samuel Merritt University,70,
Goodwin College,70,
Wilmington University,70,
Keiser University-Ft Lauderdale,70,
Blessing Rieman College of Nursing and Health Sciences,70,
Lakeview College of Nursing,70,
Saint Francis Medical Center College of Nursing,70,
St. John's College-Department of Nursing,70,
Resurrection University,70,
Allen University,70,
Oglala Lakota College,70,
Mercy College of Health Sciences,70,
Welch College,70,
Baker College,70,
Amberton University,70,
Great Basin College,70,
Thomas Edison State University,70,
Northern New Mexico College,70,
Jarvis Christian College,70,
Salish Kootenai College,70,
Texas College,70,
Wiley College,70,
Ohio Christian University,70,
Rogers State University,70,
Franklin University,70,
City University of Seattle,70,
Heritage University,70,
University of Northwestern Ohio,70,
Union Institute & University,70,
Peirce College,70,
New England Institute of Technology,70,
Morris College,70,
Antioch University-Santa Barbara,70,
Jefferson College of Health Sciences,70,
Everest University-Brandon,70,
Sentara College of Health Sciences,70,
Bon Secours Memorial College of Nursing,70,
Bastyr University,70,
West Virginia University at Parkersburg,70,
Everest University-South Orlando,70,
Trine University-Regional Non-Traditional Campuses,70,
Parker University,70,
City College-Fort Lauderdale,70,
Pennsylvania College of Technology,70,
Flagler College-Tallahassee,70,
Harrisburg University of Science and Technology,70,
The University of Texas MD Anderson Cancer Center,70,
Ottawa University-Milwaukee,70,
Linfield College-School of Nursing,70,
Stevens-Henager College,70,
North American University,70,
Roseman University of Health Sciences,70,
Azusa Pacific University College,70,
California College San Diego,70,